family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
2823,1,15,60,4,33,39,19,61,2,10,4
2824,32,40,51,87,50,70,58,7,19,2,6
2825,49,1,10,18,75,73,70,95,82,39,7
2826,46,31,5,81,94,34,82,22,1,6,5
2827,39,19,25,17,5,89,50,33,67,58,4
2828,24,2,61,21,1,10,68,81,53,4,4
2829,67,8,17,21,2,1,16,31,25,44,7
2830,1,41,12,43,31,38,45,48,15,70,8
2831,33,31,60,53,17,32,4,66,81,40,5
2832,33,81,1,72,31,22,49,39,75,57,3
2833,45,33,59,57,29,39,41,84,25,83,3
2834,84,86,27,33,81,43,87,54,66,90,6
2835,19,1,13,59,75,97,76,20,46,60,7
2836,1,85,28,23,21,86,33,18,89,58,3
2837,89,88,12,47,75,26,17,31,38,1,6
2838,54,59,73,8,18,42,10,46,88,80,2
2839,3,40,26,73,35,54,96,60,10,68,5
2840,77,19,1,33,5,68,99,39,10,36,3
2841,17,1,95,40,96,5,33,19,10,4,5
2842,45,9,94,26,36,19,73,2,54,33,4
2843,12,20,31,35,51,68,1,58,18,7,4
2844,20,47,67,75,32,24,81,28,94,55,4
2845,10,75,24,26,60,31,96,87,25,49,3
2846,11,60,4,46,33,39,71,25,1,24,4
2847,36,17,45,19,27,75,1,30,69,54,3
2848,60,9,13,46,32,10,58,29,52,21,4
2849,19,94,12,28,32,25,95,96,89,74,5
2850,53,80,5,46,6,9,25,19,66,36,5
2851,61,66,42,3,33,14,17,10,6,21,2
2852,47,27,53,43,8,60,62,89,78,7,4
2853,11,96,7,87,1,54,75,27,53,24,3
2854,74,13,45,68,2,23,32,82,11,33,3
2855,16,45,53,1,18,87,38,8,62,55,3
2856,29,49,59,3,6,5,46,52,81,15,4
2857,60,66,10,32,18,94,30,88,36,56,3
2858,88,75,59,61,89,24,18,15,30,40,2
2859,81,20,46,53,87,28,21,74,60,89,2
2860,19,56,40,54,75,26,44,25,45,11,7
2861,59,5,20,56,24,1,18,11,33,62,4
2862,1,66,38,47,95,59,24,69,31,74,6
2863,10,59,5,18,52,29,41,73,80,24,4
2864,60,87,24,43,58,7,88,48,30,16,5
2865,68,89,10,12,72,92,18,69,11,47,3
2866,3,82,52,6,25,28,26,79,89,11,2
2867,1,38,47,10,35,82,9,73,25,45,5
2868,3,47,86,24,56,67,52,60,80,74,4
2869,18,1,75,2,38,64,44,14,96,59,6
2870,1,83,33,20,5,54,53,74,66,35,6
2871,4,47,46,10,23,80,29,50,90,17,2
2872,61,40,60,95,3,59,62,80,14,47,5
2873,74,12,5,90,18,82,22,43,31,47,3
2874,11,5,85,32,94,53,73,89,17,64,4
2875,16,96,67,47,53,87,45,60,26,13,6
2876,3,1,87,9,49,60,76,15,16,32,4
2877,53,88,17,1,4,41,89,16,94,75,4
2878,59,17,21,61,49,19,8,1,87,50,2
2879,38,28,1,53,27,23,17,19,52,20,4
2880,18,52,1,26,16,72,67,47,9,87,5
2881,100,87,67,19,79,81,45,52,60,38,3
2882,31,66,74,39,48,57,47,33,87,13,6
2883,74,8,60,14,17,49,45,31,77,25,2
2884,19,1,59,74,68,9,25,91,50,42,4
2885,18,14,34,80,25,9,1,74,29,99,3
2886,89,4,18,34,1,46,98,80,9,73,3
2887,60,11,57,74,53,3,28,87,5,75,6
2888,22,92,53,13,75,16,46,4,7,67,2
2889,17,32,4,52,26,5,10,18,1,3,5
2890,87,2,11,42,95,80,10,45,4,1,3
2891,3,46,17,20,22,18,50,25,28,12,3
2892,32,60,6,2,17,47,50,70,43,88,4
2893,13,18,24,89,34,94,96,32,1,73,4
2894,82,75,1,45,54,17,29,24,13,14,2
2895,89,75,31,54,12,14,41,1,25,81,6
2896,33,16,48,35,49,46,71,87,95,2,5
2897,47,89,80,44,4,35,13,90,97,88,3
2898,24,86,25,9,1,73,67,12,11,94,8
2899,10,73,81,1,11,25,40,43,87,41,8
2900,1,31,67,73,10,75,76,19,53,25,4
2901,94,45,1,87,19,64,26,74,89,40,2
2902,1,27,25,74,11,52,20,30,82,67,2
2903,80,22,73,7,59,54,10,5,68,16,4
2904,43,29,20,12,46,91,9,25,24,60,2
2905,89,4,16,7,81,40,31,1,14,47,5
2906,1,89,25,72,61,18,17,28,3,58,3
2907,5,81,59,17,67,26,20,13,54,12,6
2908,13,18,39,17,52,80,25,26,43,51,4
2909,82,95,43,2,49,52,3,88,37,40,8
2910,59,3,54,81,62,12,2,11,96,46,4
2911,17,95,61,40,18,5,15,16,25,1,4
2912,4,5,10,74,1,29,88,39,82,87,3
2913,47,42,31,82,23,26,75,67,61,32,2
2914,19,77,52,91,4,39,96,1,24,95,5
2915,17,94,33,8,100,54,19,32,12,75,5
2916,32,67,12,52,48,66,1,42,78,80,5
2917,40,28,1,75,4,61,89,5,19,17,5
2918,39,21,32,88,14,10,17,5,87,58,3
2919,88,10,89,48,3,11,74,70,4,31,5
2920,81,50,25,91,94,24,2,18,11,61,4
2921,82,1,98,52,53,20,10,24,60,13,4
2922,13,15,59,60,94,55,61,42,18,3,3
2923,53,19,59,83,47,90,9,4,75,1,5
2924,73,99,45,1,54,87,51,31,34,40,4
2925,96,2,21,1,4,19,6,82,11,84,4
2926,1,52,35,3,84,67,53,37,97,63,3
2927,81,17,95,16,1,10,88,5,47,18,6
2928,72,89,55,15,54,27,16,21,19,25,4
2929,11,26,52,53,1,29,44,67,60,61,5
2930,74,31,53,4,83,58,37,98,80,24,2
2931,17,8,75,40,24,21,55,31,5,53,3
2932,54,1,74,42,29,80,47,11,12,87,3
2933,45,43,17,42,10,3,26,82,60,29,3
2934,20,47,52,89,12,4,38,82,28,2,4
2935,39,10,88,70,31,58,12,25,13,40,5
2936,82,47,50,75,1,90,33,54,11,32,4
2937,58,26,79,99,60,37,68,12,51,21,4
2938,33,53,7,94,16,81,92,25,75,96,5
2939,13,30,45,68,9,61,59,44,70,26,5
2940,95,18,32,94,66,17,89,79,37,1,4
2941,95,41,80,99,31,39,1,9,38,73,5
2942,75,29,88,28,74,17,27,38,19,26,4
2943,66,95,81,39,13,84,23,54,22,32,4
2944,1,2,25,18,19,44,11,46,7,53,3
2945,3,54,29,73,43,1,4,60,85,47,5
2946,96,11,89,60,1,68,12,26,18,15,6
2947,47,24,1,20,19,8,87,95,52,89,4
2948,12,3,18,1,46,75,31,20,47,33,4
2949,24,46,81,4,43,8,12,47,94,20,7
2950,34,5,3,46,50,56,61,88,14,51,4
2951,28,6,50,87,22,40,38,3,89,31,4
2952,47,45,95,22,1,29,13,88,76,20,3
2953,61,5,89,1,12,24,68,42,59,25,2
2954,48,18,3,29,59,38,82,1,32,67,4
2955,24,88,31,87,50,75,33,54,11,65,4
2956,26,14,81,61,23,96,82,53,37,39,6
2957,28,5,18,52,82,42,1,16,2,19,4
2958,4,67,1,5,7,48,32,44,94,9,5
2959,45,24,32,25,17,46,82,5,33,1,4
2960,9,27,47,51,23,16,10,13,19,18,2
2961,1,42,25,46,54,69,50,4,17,22,4
2962,27,95,22,1,9,69,14,11,46,5,5
2963,86,1,75,68,10,57,12,37,22,4,6
2964,11,3,31,33,89,73,4,1,49,54,4
2965,83,20,84,67,47,87,17,59,45,15,2
2966,1,29,80,73,19,52,59,4,10,26,5
2967,17,53,90,47,55,85,19,32,97,11,2
2968,1,43,37,54,26,87,86,59,8,80,4
2969,79,25,1,4,87,53,32,46,78,98,3
2970,10,59,30,17,19,94,74,81,87,23,2
2971,29,14,12,49,17,89,67,9,64,41,5
2972,40,9,67,91,3,52,1,49,35,96,3
2973,38,21,52,31,54,25,5,1,4,47,5
2974,54,38,18,66,34,1,75,19,55,31,3
2975,53,1,54,74,48,22,88,67,75,69,5
2976,51,62,45,1,73,47,96,16,37,31,6
2977,15,59,54,96,17,1,68,82,40,24,3
2978,39,26,14,12,31,18,45,9,38,67,6
2979,32,13,75,47,74,43,25,94,1,5,2
2980,18,93,63,95,22,3,53,54,4,1,4
2981,47,5,57,81,8,84,32,28,1,19,2
2982,38,10,13,50,1,53,75,59,26,54,4
2983,32,24,12,15,26,28,75,82,67,9,7
2984,78,1,9,93,20,72,53,60,95,28,4
2985,75,31,29,27,6,33,46,59,47,9,3
2986,1,8,24,40,51,11,7,10,80,20,2
2987,61,40,54,24,81,68,59,53,32,11,5
2988,99,87,20,50,26,82,47,3,31,49,2
2989,36,89,88,38,23,46,1,54,24,26,2
2990,2,27,40,75,48,34,19,67,59,39,5
2991,1,4,96,95,48,6,39,94,25,84,7
2992,8,24,68,46,38,10,33,7,64,56,3
2993,2,11,60,45,93,72,15,27,57,1,7
2994,27,1,24,46,32,47,63,89,59,2,2
2995,46,80,47,35,54,81,11,49,1,77,2
2996,78,24,32,60,28,13,47,96,89,19,6
2997,1,34,75,88,40,27,60,29,16,33,5
2998,42,88,1,12,95,47,19,69,9,5,6
2999,98,40,75,73,16,45,89,88,24,96,5
3000,31,14,32,1,4,74,23,89,39,18,4
3001,63,91,32,96,55,1,45,59,9,89,3
3002,13,51,46,99,1,49,59,11,27,26,3
3003,13,12,73,58,9,53,18,46,21,4,6
3004,7,81,10,88,12,25,74,30,31,1,7
3005,94,51,45,29,1,27,30,18,8,46,5
3006,18,14,4,68,66,11,59,33,82,1,4
3007,37,95,88,81,14,17,19,23,18,4,4
3008,35,25,46,2,40,84,77,3,1,52,4
3009,82,1,3,48,23,67,6,39,55,72,4
3010,23,87,42,94,39,18,10,29,4,93,4
3011,12,11,19,24,40,54,53,31,95,74,3
3012,81,80,75,46,11,58,70,67,4,2,4
3013,44,81,1,64,49,5,68,39,47,87,3
3014,68,6,1,82,26,14,28,81,33,12,3
3015,32,68,29,27,52,50,77,81,1,26,3
3016,45,16,1,6,59,96,31,10,47,92,4
3017,25,1,26,39,82,4,47,29,54,46,8
3018,73,3,67,94,12,68,8,53,81,52,4
3019,26,94,52,32,31,80,1,73,89,53,3
3020,89,1,68,61,60,33,52,87,73,100,4
3021,40,21,51,10,60,1,46,4,13,35,2
3022,74,75,68,100,52,32,59,60,10,18,3
3023,36,57,39,41,51,72,66,47,48,76,4
3024,67,66,96,61,7,6,47,58,31,24,5
3025,81,12,54,53,47,88,24,11,19,87,3
3026,96,52,28,66,40,80,81,1,33,75,3
3027,75,46,64,23,94,89,1,85,6,12,3
3028,39,29,12,33,93,10,46,59,26,73,3
3029,58,31,37,24,40,61,81,3,12,51,2
3030,94,10,92,11,74,59,73,12,2,75,5
3031,1,33,28,58,8,39,52,17,2,18,6
3032,60,37,30,94,7,17,25,74,68,63,2
3033,52,73,48,39,1,13,81,66,41,79,8
3034,82,17,1,67,80,59,10,4,96,19,5
3035,67,89,32,87,55,53,15,80,23,19,2
3036,39,31,17,12,1,10,68,24,87,80,7
3037,94,25,75,82,20,1,33,32,87,29,2
3038,60,59,92,21,47,61,22,11,100,20,3
3039,39,4,20,38,12,92,13,30,1,24,4
3040,67,84,78,1,10,25,17,60,5,80,3
3041,67,32,94,26,9,53,78,1,54,91,3
3042,31,100,65,66,1,68,94,22,58,89,2
3043,73,40,26,46,1,45,56,54,19,52,3
3044,1,47,51,11,18,36,54,89,61,15,5
3045,12,45,68,64,28,17,29,73,31,75,3
3046,5,23,28,1,88,73,34,17,32,16,5
3047,75,87,33,4,46,1,68,15,12,38,3
3048,17,19,3,54,31,4,47,96,10,52,3
3049,22,38,85,24,1,45,13,92,3,82,4
3050,60,54,19,15,41,26,40,66,20,1,6
3051,96,82,38,39,40,1,67,60,94,54,7
3052,14,60,7,47,10,15,59,3,8,19,5
3053,1,77,3,46,26,88,22,47,11,6,4
3054,4,75,56,47,15,88,46,68,21,55,6
3055,17,82,16,1,3,88,66,11,60,53,4
3056,69,46,66,34,41,44,3,1,70,10,6
3057,4,1,40,67,11,99,54,95,61,89,4
3058,23,48,47,12,68,38,85,82,33,9,4
3059,24,11,41,49,37,69,68,4,31,97,6
3060,4,87,38,54,59,6,40,1,17,47,2
3061,47,19,12,37,22,33,53,52,38,24,2
3062,68,95,73,31,47,1,28,53,13,94,4
3063,25,52,17,60,75,5,1,15,19,69,8
3064,73,54,12,1,7,3,5,81,16,91,4
3065,66,54,97,62,19,60,11,87,15,41,4
3066,1,28,95,10,13,73,11,15,27,80,7
3067,52,9,5,88,60,27,95,1,25,67,5
3068,27,67,26,29,66,96,10,52,13,35,7
3069,3,10,81,38,54,9,45,1,95,30,3
3070,41,89,34,27,96,46,22,99,20,93,4
3071,19,18,33,80,58,96,68,20,31,44,4
3072,1,93,67,25,88,94,90,73,96,27,2
3073,46,8,87,39,94,60,26,13,83,88,3
3074,1,80,53,20,18,4,96,94,29,81,5
3075,49,47,31,18,12,26,39,32,87,66,3
3076,26,44,66,60,40,46,27,47,89,17,5
3077,14,10,88,98,5,42,53,1,66,27,2
3078,61,48,87,39,73,8,59,5,17,94,5
3079,4,46,47,49,26,40,61,60,20,71,6
3080,88,47,4,31,87,11,39,45,32,57,4
3081,1,14,59,18,74,69,11,39,49,60,4
3082,87,55,13,21,96,11,28,89,53,1,5
3083,1,7,53,44,31,68,46,5,25,18,2
3084,45,9,46,81,20,11,57,1,4,87,5
3085,54,73,4,1,19,3,53,94,32,59,7
3086,93,19,1,94,12,33,25,46,67,54,4
3087,96,3,39,82,25,24,38,23,45,67,3
3088,52,54,78,11,70,7,61,23,17,53,4
3089,60,1,31,27,3,13,65,40,70,54,3
3090,65,82,45,34,1,75,29,2,16,18,4
3091,96,18,88,33,6,39,75,54,32,19,5
3092,25,74,16,77,54,89,38,36,19,64,7
3093,12,19,23,52,25,66,10,88,29,75,2
3094,27,85,36,19,24,4,82,17,33,18,2
3095,52,46,3,81,100,28,11,75,79,50,6
3096,76,24,75,17,31,8,23,3,1,100,7
3097,73,81,10,59,39,38,79,4,23,96,2
3098,86,29,20,10,60,66,89,54,52,44,4
3099,96,83,80,97,1,35,14,94,82,26,2
3100,84,7,26,33,50,1,39,14,19,5,4
3101,89,51,79,46,25,47,59,18,70,73,4
3102,87,8,24,12,15,38,70,44,20,1,4
3103,95,39,68,18,74,76,19,1,33,29,4
3104,3,29,25,51,16,94,45,54,14,12,5
3105,19,32,46,73,6,9,28,96,18,84,2
3106,35,80,65,45,1,33,16,40,60,31,4
3107,35,42,44,45,26,40,12,89,52,74,5
3108,91,26,3,24,60,87,10,1,37,88,4
3109,17,24,31,78,54,1,74,76,38,81,3
3110,10,95,46,9,33,1,57,72,18,66,3
3111,73,40,18,47,67,81,66,87,59,53,5
3112,44,26,21,56,25,30,80,59,17,89,5
3113,25,94,40,14,47,48,69,55,1,5,3
3114,27,47,39,91,33,66,11,46,25,54,4
3115,85,92,1,27,6,7,19,89,40,39,5
3116,1,35,57,23,25,11,38,10,17,16,4
3117,32,30,33,66,50,98,75,28,42,39,4
3118,5,82,50,89,39,1,71,74,45,7,7
3119,1,18,37,35,86,28,9,33,59,44,4
3120,14,75,40,33,53,47,58,1,25,54,6
3121,47,66,80,15,13,60,53,2,29,7,8
3122,11,81,26,97,38,49,31,71,22,23,8
3123,77,86,47,25,1,10,3,91,67,21,4
3124,46,95,13,39,20,61,3,22,27,18,2
3125,14,3,81,47,19,73,32,12,53,1,5
3126,16,1,39,95,68,4,17,6,35,25,4
3127,2,19,26,33,29,76,59,47,61,25,3
3128,68,75,58,24,98,39,52,8,74,1,3
3129,54,19,15,44,42,18,59,34,46,29,4
3130,2,8,33,94,92,66,36,26,24,31,3
3131,39,55,26,10,3,52,43,99,67,12,2
3132,7,5,45,4,18,3,17,80,29,10,5
3133,94,18,1,25,76,33,46,61,80,50,2
3134,88,24,53,83,1,17,3,31,32,28,4
3135,95,99,46,96,16,74,33,94,91,54,5
3136,4,33,81,25,50,1,46,76,60,23,6
3137,39,11,80,40,96,89,17,87,26,54,7
3138,4,23,77,12,30,36,16,1,8,18,6
3139,89,11,50,73,22,25,53,61,41,40,2
3140,9,73,25,35,10,88,75,1,12,15,5
3141,31,81,24,90,80,19,73,1,42,5,2
3142,41,52,59,25,47,2,36,68,1,43,5
3143,33,47,97,7,54,24,15,67,80,4,5
3144,96,45,41,5,77,81,28,73,11,44,5
3145,27,1,91,18,25,33,51,57,75,80,4
3146,52,13,9,1,5,82,47,51,14,48,4
3147,9,14,1,48,22,26,80,47,32,95,4
3148,38,45,12,46,3,1,95,40,2,13,2
3149,47,87,57,1,19,77,34,33,16,39,4
3150,39,65,88,58,10,50,11,19,4,46,3
3151,1,12,66,88,5,72,10,4,19,76,4
3152,39,80,64,67,44,89,26,76,38,1,2
3153,26,56,66,37,95,7,68,38,94,81,5
3154,44,32,66,69,43,54,16,59,7,72,2
3155,51,59,85,89,32,17,25,52,19,45,7
3156,74,1,91,53,47,52,14,9,11,32,5
3157,96,79,95,19,23,47,58,5,33,12,5
3158,38,68,31,4,14,52,44,24,57,42,2
3159,81,62,63,99,68,32,21,39,13,19,2
3160,74,99,88,53,1,31,89,60,18,24,2
3161,3,100,1,69,59,56,94,53,96,25,7
3162,89,9,1,17,19,5,31,3,62,61,2
3163,63,61,94,33,47,11,2,19,75,17,5
3164,80,52,6,43,93,24,9,39,19,3,4
3165,26,95,28,32,14,82,88,25,7,22,3
3166,44,52,81,1,35,92,68,24,49,67,4
3167,45,1,96,19,73,54,13,39,33,53,4
3168,52,59,5,17,4,69,11,18,26,1,6
3169,61,1,25,5,4,47,75,26,39,49,6
3170,32,78,24,54,35,46,16,9,1,61,5
3171,24,4,71,99,52,11,36,26,33,66,4
3172,39,87,81,32,1,60,22,16,64,5,5
3173,1,28,90,19,61,4,46,8,9,18,4
3174,1,39,12,10,22,52,68,38,80,6,6
3175,81,4,68,74,19,45,16,18,24,1,2
3176,28,11,1,67,59,84,86,32,52,68,2
3177,7,74,55,38,1,94,91,46,53,19,5
3178,17,25,40,46,75,31,45,89,67,71,3
3179,1,94,82,33,39,9,18,46,15,34,4
3180,26,47,19,82,61,1,67,74,80,100,4
3181,46,14,32,47,31,26,1,100,71,60,5
3182,12,96,45,24,81,7,14,57,33,60,4
3183,9,4,46,39,58,40,8,47,65,19,3
3184,80,40,25,49,75,1,100,73,18,56,4
3185,45,21,24,32,1,50,38,47,52,75,6
3186,73,78,11,26,74,4,77,92,25,69,8
3187,47,75,4,24,68,41,61,19,85,74,3
3188,12,1,52,45,5,24,67,3,82,37,2
3189,47,10,57,46,94,67,37,1,95,53,4
3190,39,19,3,15,18,80,1,74,94,16,3
3191,1,15,37,44,94,11,52,46,58,50,2
3192,26,1,55,31,19,48,7,66,46,23,3
3193,54,12,32,91,17,1,56,41,39,61,3
3194,66,29,17,61,96,57,69,53,54,5,2
3195,1,17,5,80,52,3,16,98,11,45,3
3196,43,19,1,12,94,11,26,87,60,54,4
3197,54,51,24,88,1,17,80,10,75,32,5
3198,46,67,19,66,89,20,31,6,25,82,5
3199,67,64,19,87,17,95,10,66,50,56,5
3200,26,95,75,10,24,44,3,1,54,11,4
3201,92,28,26,74,47,36,1,66,82,34,5
3202,40,19,39,4,1,82,11,46,45,25,3
3203,67,100,45,83,80,18,1,32,60,29,4
3204,99,58,5,46,25,88,89,19,61,74,2
3205,1,41,45,81,17,3,35,25,32,26,5
3206,12,55,47,11,39,81,31,67,32,65,4
3207,82,7,96,23,33,40,12,30,1,66,6
3208,52,20,17,1,3,53,82,19,10,25,4
3209,56,21,45,40,61,12,25,29,89,1,6
3210,25,59,7,17,1,22,75,18,68,96,3
3211,28,89,32,18,49,68,54,74,3,25,5
3212,88,47,1,38,87,80,45,100,19,44,3
3213,28,44,10,82,86,1,41,74,75,80,3
3214,82,1,22,10,46,31,86,99,53,40,5
3215,25,83,82,1,57,31,53,81,45,80,2
3216,27,19,5,29,74,46,68,21,4,11,4
3217,88,40,87,12,77,95,68,49,89,10,3
3218,1,59,75,17,24,27,57,29,39,19,2
3219,55,14,19,31,7,28,54,23,21,4,8
3220,59,10,26,46,81,11,1,39,83,47,4
3221,14,59,32,17,18,80,90,8,26,47,4
3222,89,3,32,40,21,60,1,4,14,30,5
3223,25,60,12,52,35,61,1,58,66,97,4
3224,47,51,18,9,28,29,35,75,10,1,5
3225,46,68,1,13,19,89,35,43,92,81,6
3226,93,16,100,36,1,26,82,73,38,35,3
3227,80,91,32,12,31,61,47,2,24,5,5
3228,66,17,88,53,59,1,46,5,12,60,6
3229,38,52,87,1,10,88,31,85,39,94,5
3230,52,25,18,10,53,32,88,72,17,12,2
3231,33,18,73,35,45,24,28,61,5,15,2
3232,75,55,96,38,16,100,45,56,1,17,7
3233,1,18,20,7,94,25,19,11,66,17,3
3234,73,43,74,80,25,87,44,41,19,26,5
3235,24,7,17,18,22,13,47,55,94,96,5
3236,1,53,9,30,12,22,25,11,20,3,4
3237,25,1,55,2,12,60,66,95,80,47,5
3238,89,17,81,73,75,6,31,2,82,24,5
3239,1,3,27,26,88,40,99,45,33,62,4
3240,31,26,1,35,87,19,10,56,64,45,5
3241,80,25,51,1,5,16,44,60,4,31,2
3242,25,1,17,46,14,53,80,32,73,63,4
3243,45,94,89,20,3,1,67,46,18,78,4
3244,66,14,95,73,89,80,70,10,36,30,6
3245,51,15,54,32,6,33,10,31,59,1,5
3246,87,80,54,14,98,91,48,53,63,25,4
3247,1,26,81,12,39,31,7,64,88,95,2
3248,1,78,2,45,22,32,5,90,27,6,4
3249,11,53,49,74,5,88,75,52,35,26,4
3250,19,1,60,82,11,45,5,68,50,48,3
3251,38,45,4,46,9,67,10,100,3,74,3
3252,81,83,27,47,62,38,32,4,53,61,5
3253,73,60,54,39,67,97,1,2,32,89,3
3254,25,94,74,58,12,100,89,20,2,54,5
3255,1,73,10,60,68,56,19,18,35,95,2
3256,59,6,96,54,53,11,75,12,80,1,5
3257,1,31,57,20,75,95,74,32,24,45,2
3258,6,18,19,45,92,74,1,89,67,85,2
3259,95,81,1,67,47,5,28,60,13,26,4
3260,46,53,52,89,82,1,79,25,81,27,7
3261,38,57,26,17,12,25,44,14,61,31,4
3262,11,13,29,1,30,45,81,14,47,9,5
3263,45,24,59,74,32,6,21,52,38,85,7
3264,1,59,5,95,23,27,32,81,73,66,5
3265,12,70,73,8,11,44,66,5,1,18,3
3266,61,3,80,89,11,75,51,19,31,38,4
3267,24,82,62,79,28,54,46,1,17,33,4
3268,38,94,24,96,82,87,17,85,11,51,2
3269,18,88,4,47,39,10,46,17,3,84,5
3270,59,61,47,67,36,22,88,3,21,96,3
3271,26,45,19,32,13,12,14,58,3,11,3
3272,73,52,9,87,89,68,3,57,46,85,8
3273,11,77,57,20,31,5,39,89,47,25,6
3274,25,60,85,91,54,68,3,5,24,63,5
3275,59,8,1,53,45,81,55,41,79,96,5
3276,31,38,24,25,97,36,1,81,66,44,6
3277,32,90,87,68,66,96,23,3,39,50,3
3278,31,23,59,32,46,62,34,35,26,13,4
3279,81,9,3,54,24,80,1,88,82,95,8
3280,88,66,37,85,91,75,95,98,89,87,6
3281,1,45,11,63,59,10,32,56,68,46,4
3282,55,75,1,80,28,51,81,66,88,4,3
3283,18,33,96,1,25,12,41,11,46,24,4
3284,21,57,47,13,46,63,10,1,34,98,4
3285,17,5,76,50,25,88,59,82,1,27,4
3286,74,45,81,12,3,95,17,55,33,5,4
3287,29,89,3,1,32,51,31,95,11,6,5
3288,10,25,47,66,14,32,50,3,74,53,6
3289,12,29,17,19,75,100,89,54,33,39,7
3290,46,1,40,19,39,10,78,50,32,48,7
3291,90,52,95,73,45,38,23,81,21,31,4
3292,32,66,10,29,46,23,88,95,45,1,4
3293,20,17,34,25,53,87,47,97,1,19,3
3294,4,1,82,45,67,87,21,46,73,53,5
3295,12,82,84,68,76,19,31,18,44,46,7
3296,57,95,75,19,88,1,47,33,3,31,2
3297,15,19,39,12,1,52,47,3,8,94,8
3298,12,67,54,25,94,8,4,7,82,79,2
3299,49,85,83,24,75,59,1,95,50,61,4
3300,93,15,52,49,28,59,19,18,7,30,2
3301,9,17,4,53,88,46,80,61,26,6,5
3302,54,22,94,9,88,95,17,2,82,100,4
3303,52,19,55,27,87,2,26,45,39,12,3
3304,61,31,75,54,18,59,38,73,39,88,3
3305,14,1,47,11,50,27,52,22,75,24,4
3306,1,11,57,54,80,26,67,5,3,45,8
3307,1,50,94,90,44,88,2,22,60,4,3
3308,22,42,73,62,17,7,67,85,53,94,5
3309,10,20,11,81,53,24,38,41,70,17,6
3310,1,27,59,38,4,3,68,54,8,51,8
3311,36,38,43,19,22,45,18,67,10,53,4
3312,10,12,53,47,9,67,98,8,61,73,4
3313,77,17,52,11,81,54,1,33,53,4,5
3314,66,94,1,67,51,48,41,52,82,61,4
3315,1,31,14,59,27,36,81,74,53,38,4
3316,51,40,8,18,33,86,82,12,46,75,2
3317,66,61,32,45,5,31,8,87,90,24,5
3318,55,68,1,95,28,75,74,48,31,49,2
3319,20,5,4,60,52,14,1,67,36,74,5
3320,5,1,95,10,32,57,61,45,54,43,3
3321,96,4,40,65,28,87,80,25,21,57,2
3322,60,46,77,12,26,1,81,74,59,84,5
3323,26,1,81,27,24,3,13,15,9,31,5
3324,29,33,45,54,68,89,40,46,48,61,3
3325,43,26,96,49,22,47,7,12,73,39,4
3326,89,53,4,38,47,55,67,91,66,1,7
3327,37,28,15,60,98,12,32,65,79,33,2
3328,89,52,25,18,1,26,13,5,23,54,4
3329,1,46,60,54,25,53,32,33,47,21,3
3330,41,33,63,48,67,1,26,89,4,17,5
3331,17,75,53,38,4,25,56,47,8,55,4
3332,17,87,54,65,53,66,38,9,75,63,8
3333,31,96,53,40,38,57,22,20,46,18,5
3334,15,1,11,52,4,5,47,45,21,95,3
3335,20,67,19,35,75,29,1,92,48,31,6
3336,96,43,59,66,1,39,21,95,82,3,5
3337,1,94,32,39,13,87,29,49,4,36,2
3338,38,82,67,1,17,23,59,33,46,90,4
3339,52,45,35,74,76,95,40,1,47,11,7
3340,33,14,46,51,31,53,67,59,74,75,2
3341,10,82,11,80,53,1,67,14,26,31,3
3342,24,37,12,21,2,80,87,75,1,45,6
3343,4,15,17,12,13,80,68,59,9,77,6
3344,4,66,82,12,1,60,5,46,67,40,4
3345,1,49,10,67,60,38,68,13,45,52,7
3346,96,47,87,21,17,81,10,33,43,4,4
3347,58,2,26,1,31,10,22,55,80,44,3
3348,17,51,7,96,74,5,37,1,47,57,4
3349,3,88,4,1,68,55,74,37,94,47,5
3350,34,76,11,45,32,29,52,38,16,1,3
3351,67,19,24,85,3,75,25,12,46,31,4
3352,94,21,24,46,1,73,45,38,51,36,2
3353,5,94,54,4,64,1,41,8,62,39,6
3354,32,16,86,51,33,46,45,5,49,1,8
3355,8,7,32,53,19,15,5,1,24,67,6
3356,5,26,28,54,74,59,25,10,64,9,6
3357,29,21,46,22,47,31,7,73,3,53,3
3358,53,74,5,45,47,4,1,52,13,8,4
3359,68,62,47,18,88,38,1,89,45,25,4
3360,40,32,44,27,46,24,10,5,71,39,7
3361,21,1,81,52,22,8,89,96,10,61,3
3362,61,26,38,52,37,30,49,2,96,54,4
3363,20,47,31,1,87,54,59,80,5,38,2
3364,4,62,17,8,80,89,52,73,88,59,2
3365,19,95,38,53,60,1,75,18,52,33,6
3366,15,11,50,4,29,58,97,70,1,5,4
3367,38,94,23,8,18,55,72,82,53,33,2
3368,98,35,1,23,6,40,79,95,73,15,4
3369,43,46,89,34,75,45,54,9,10,60,6
3370,17,1,6,28,66,38,18,83,9,10,2
3371,12,25,4,51,11,81,53,1,22,43,3
3372,55,7,66,82,17,73,84,68,1,30,4
3373,33,9,19,6,8,58,73,43,63,5,2
3374,15,45,81,1,53,12,22,27,89,40,2
3375,17,18,96,10,72,1,64,87,83,66,5
3376,39,4,1,44,26,97,67,28,47,49,5
3377,57,15,1,46,85,37,58,39,9,11,7
3378,40,47,10,75,89,22,69,53,24,15,6
3379,20,82,1,28,18,95,38,67,68,22,2
